operating_point_label,config_id,method,reduction_ratio_label,context_accuracy,anomaly_rate,D,F,M,structured_distractor_count,component_flip_rate,candidate_subset_size,trials,target_recovery_rate,distractor_capture_rate,hybrid_spurious_rate,unsettled_rate,exact_recovery_rate,exact_recovery_ci_low,exact_recovery_ci_high,per_factor_recovery_rate,false_consensus_rate,false_consensus_ci_low,false_consensus_ci_high,false_consensus_distractor_capture_share,false_consensus_hybrid_spurious_share,unsettled_failure_rate,unsettled_failure_ci_low,unsettled_failure_ci_high,stable_prediction_rate,truth_inclusion_probability,mean_candidate_recall,mean_candidate_precision_proxy,conditional_accuracy_given_all_truth_included,truth_absent_failure_rate,truth_present_failure_rate,mean_iterations_used,median_iterations_used,mean_normalized_margin,mean_normalized_reconstruction_similarity,mean_candidate_evaluations_proxy,mean_element_operations_proxy,mean_anomaly_count,context_prediction_correct_rate,schema_version,similarity_metric,master_seed,python_version,torch_version,torchhd_version,platform,paired_exact_recovery_delta_vs_global,paired_false_consensus_delta_vs_global,paired_target_recovery_delta_vs_global,paired_exact_recovery_regret_vs_oracle_truth_included,paired_candidate_recall_regret_vs_oracle_truth_included,paired_candidate_recall_delta_vs_random_unconditional,paired_exact_recovery_delta_vs_random_unconditional
EASY_SINGLE,D256_F3_M5_SD0,predicted_l2_context,quarter,1.0,0.25,256,3,5,0,0.0,2,64,0.234375,0.0,0.609375,0.15625,0.234375,0.1474976721963502,0.35133490250707655,0.46875,0.609375,0.486916942944024,0.7194461145310355,0.0,1.0,0.15625,0.08714748876961673,0.26428290202305327,0.84375,0.234375,0.6354166666666666,0.3177083333333333,1.0,0.765625,0.0,4.703125,3.0,0.975201498096188,0.2637939453125,28.21875,7224.0,0.734375,1.0,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.765625,0.609375,-0.765625,0.765625,0.36458333333333337,0.265625,0.171875
EASY_SINGLE,D256_F3_M5_SD0,random_unconditional,half,,0.0,256,3,5,0,0.0,3,64,0.265625,0.0,0.546875,0.1875,0.265625,0.17296238569537764,0.38483106257235195,0.359375,0.546875,0.4257338252067978,0.6627074851396563,0.0,1.0,0.1875,0.11064534880922099,0.2997459155477517,0.8125,0.265625,0.6354166666666666,0.21180555555555555,1.0,0.734375,0.0,5.859375,4.0,0.6064716262432436,0.2884521484375,52.734375,13500.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.734375,0.546875,-0.734375,0.734375,0.36458333333333337,0.0,0.0
EASY_SINGLE,D256_F3_M5_SD0,random_unconditional,half,,0.1,256,3,5,0,0.0,3,64,0.28125,0.0,0.546875,0.171875,0.28125,0.18593226105484584,0.40134162399503504,0.3645833333333333,0.546875,0.4257338252067978,0.6627074851396563,0.0,1.0,0.171875,0.0987764126731623,0.2821344149016591,0.828125,0.28125,0.6302083333333333,0.21006944444444442,1.0,0.71875,0.0,5.71875,4.0,0.5917972871102393,0.2999267578125,51.46875,13176.0,0.234375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.71875,0.546875,-0.71875,0.71875,0.36979166666666674,0.0,0.0
EASY_SINGLE,D256_F3_M5_SD0,random_unconditional,half,,0.25,256,3,5,0,0.0,3,64,0.25,0.0,0.609375,0.140625,0.25,0.16014791974174092,0.36816509174383727,0.359375,0.609375,0.486916942944024,0.7194461145310355,0.0,1.0,0.140625,0.07578487006414436,0.24616508394637426,0.859375,0.25,0.6145833333333333,0.2048611111111111,1.0,0.75,0.0,5.671875,4.0,0.5797681148008754,0.2698974609375,51.046875,13068.0,0.734375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.75,0.609375,-0.75,0.75,0.38541666666666674,0.0,0.0
EASY_SINGLE,D256_F3_M5_SD0,random_unconditional,quarter,,0.0,256,3,5,0,0.0,2,64,0.03125,0.0,0.859375,0.109375,0.03125,0.00861195771251659,0.10697493882294247,0.18229166666666666,0.859375,0.7538349160536257,0.9242151299358556,0.0,1.0,0.109375,0.054000447526830544,0.20898863291938535,0.890625,0.03125,0.3489583333333333,0.17447916666666666,1.0,0.96875,0.0,4.546875,4.0,0.9459343565007051,0.07421875,27.28125,6984.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.96875,0.859375,-0.96875,0.96875,0.6510416666666667,0.0,0.0
EASY_SINGLE,D256_F3_M5_SD0,random_unconditional,quarter,,0.1,256,3,5,0,0.0,2,64,0.046875,0.0,0.859375,0.09375,0.046875,0.016068725432185196,0.12899860788542522,0.18229166666666666,0.859375,0.7538349160536257,0.9242151299358556,0.0,1.0,0.09375,0.04367765783128784,0.1898309858327767,0.90625,0.046875,0.359375,0.1796875,1.0,0.953125,0.0,4.5,4.0,0.9459343565007051,0.0946044921875,27.0,6912.0,0.234375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.953125,0.859375,-0.953125,0.953125,0.640625,0.0,0.0
EASY_SINGLE,D256_F3_M5_SD0,random_unconditional,quarter,,0.25,256,3,5,0,0.0,2,64,0.0625,0.0,0.875,0.0625,0.0625,0.024570803674792932,0.14997696642496888,0.18229166666666666,0.875,0.7722521366978408,0.9352783460737919,0.0,1.0,0.0625,0.024570803674792932,0.14997696642496888,0.9375,0.0625,0.36979166666666663,0.18489583333333331,1.0,0.9375,0.0,4.28125,4.0,0.9664421690007051,0.1053466796875,25.6875,6576.0,0.734375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.9375,0.875,-0.9375,0.9375,0.6302083333333334,0.0,0.0
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,global,full,,0.0,1024,3,5,2,0.0,5,64,0.234375,0.515625,0.0625,0.1875,0.234375,0.1474976721963502,0.35133490250707655,0.625,0.578125,0.4560981205252726,0.6913040633854842,0.8918918918918919,0.10810810810810811,0.1875,0.11064534880922099,0.2997459155477517,0.8125,1.0,1.0,0.2,0.234375,0.0,0.765625,5.453125,4.0,0.671142578125,0.4645790141512407,81.796875,83760.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,,,,
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,global,full,,0.1,1024,3,5,2,0.0,5,64,0.171875,0.546875,0.03125,0.25,0.171875,0.0987764126731623,0.2821344149016591,0.5572916666666666,0.578125,0.4560981205252726,0.6913040633854842,0.9459459459459459,0.05405405405405406,0.25,0.16014791974174092,0.36816509174383727,0.75,1.0,1.0,0.2,0.171875,0.0,0.828125,5.96875,4.0,0.6628702483139932,0.43952104299751227,89.53125,91680.0,0.265625,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,,,,
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,global,full,,0.25,1024,3,5,2,0.0,5,64,0.1875,0.53125,0.078125,0.203125,0.21875,0.13502197461349755,0.3343301633077779,0.5729166666666666,0.609375,0.486916942944024,0.7194461145310355,0.8717948717948718,0.1282051282051282,0.171875,0.0987764126731623,0.2821344149016591,0.796875,1.0,1.0,0.2,0.21875,0.0,0.78125,5.5625,4.0,0.6816487313869098,0.4448317942333233,83.4375,85440.0,0.578125,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,,,,
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_l2_context,half,,0.0,1024,3,5,2,0.0,3,64,0.234375,0.453125,0.140625,0.171875,0.234375,0.1474976721963502,0.35133490250707655,0.5729166666666666,0.59375,0.4714498650454971,0.7054327556474111,0.7631578947368421,0.23684210526315788,0.171875,0.0987764126731623,0.2821344149016591,0.828125,0.609375,0.8385416666666666,0.2795138888888889,0.38461538461538464,0.390625,0.375,4.9375,3.0,0.8144597386320432,0.4118638889849535,44.4375,45504.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.015625,0.0,0.296875,0.16145833333333337,0.25520833333333337,0.140625
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_l2_context,half,,0.1,1024,3,5,2,0.0,3,64,0.328125,0.4375,0.171875,0.0625,0.328125,0.2257039576708776,0.45001123772545737,0.609375,0.609375,0.486916942944024,0.7194461145310355,0.717948717948718,0.28205128205128205,0.0625,0.024570803674792932,0.14997696642496888,0.9375,0.546875,0.8072916666666666,0.2690972222222222,0.6,0.453125,0.21875,4.265625,3.0,0.8244080335522691,0.4486504619635525,38.390625,39312.0,0.265625,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.15625,0.03125,0.15625,0.21875,0.19270833333333337,0.21875,0.234375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_l2_context,half,,0.25,1024,3,5,2,0.0,3,64,0.28125,0.5,0.140625,0.078125,0.28125,0.18593226105484584,0.40134162399503504,0.53125,0.640625,0.5182062363615084,0.7471176946778538,0.7804878048780488,0.21951219512195122,0.078125,0.03383067809543547,0.1701975287864777,0.921875,0.53125,0.7916666666666666,0.2638888888888889,0.5294117647058824,0.46875,0.25,4.046875,3.0,0.847808837890625,0.4742429684047238,36.421875,37296.0,0.578125,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0625,0.03125,0.09375,0.359375,0.20833333333333337,0.20833333333333337,0.1875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_l2_context,quarter,,0.0,1024,3,5,2,0.0,2,64,0.3125,0.484375,0.171875,0.03125,0.3125,0.21230909502265743,0.43392566359152623,0.5989583333333334,0.65625,0.5340341181762038,0.7607702496453097,0.7380952380952381,0.2619047619047619,0.03125,0.00861195771251659,0.10697493882294247,0.96875,0.484375,0.765625,0.3828125,0.6451612903225806,0.515625,0.171875,3.453125,3.0,0.999114990234375,0.4769149542407831,20.71875,21216.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.078125,0.078125,0.078125,0.515625,0.234375,0.30208333333333337,0.234375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_l2_context,quarter,,0.1,1024,3,5,2,0.0,2,64,0.34375,0.421875,0.1875,0.046875,0.34375,0.23922975035469027,0.46596588182379606,0.609375,0.609375,0.486916942944024,0.7194461145310355,0.6923076923076923,0.3076923076923077,0.046875,0.016068725432185196,0.12899860788542522,0.953125,0.453125,0.7395833333333334,0.3697916666666667,0.7586206896551724,0.546875,0.109375,3.609375,3.0,0.999114990234375,0.44876436690901755,21.65625,22176.0,0.265625,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.171875,0.03125,0.171875,0.5,0.26041666666666663,0.26041666666666674,0.296875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_l2_context,quarter,,0.25,1024,3,5,2,0.0,2,64,0.328125,0.375,0.25,0.046875,0.328125,0.2257039576708776,0.45001123772545737,0.515625,0.625,0.5025015331382642,0.7333419611189468,0.6,0.4,0.046875,0.016068725432185196,0.12899860788542522,0.953125,0.4375,0.7083333333333334,0.3541666666666667,0.75,0.5625,0.109375,3.765625,3.0,0.9889424641927084,0.41577550875081215,22.59375,23136.0,0.578125,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.109375,0.015625,0.140625,0.453125,0.29166666666666663,0.21875000000000006,0.28125
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_truth_included,half,,0.0,1024,3,5,2,0.0,3,64,0.53125,0.265625,0.109375,0.09375,0.53125,0.41071875000475133,0.6482421235595515,0.78125,0.375,0.2666580388810532,0.4974984668617358,0.7083333333333334,0.2916666666666667,0.09375,0.04367765783128784,0.1898309858327767,0.90625,1.0,1.0,0.3333333333333333,0.53125,0.0,0.46875,4.265625,3.0,0.864166259765625,0.47952236780838575,38.390625,39312.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.296875,-0.203125,0.296875,0.0,0.0,0.41666666666666674,0.4375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_truth_included,half,,0.1,1024,3,5,2,0.0,3,64,0.546875,0.265625,0.09375,0.09375,0.546875,0.4257338252067978,0.6627074851396563,0.7708333333333334,0.359375,0.2528823053221462,0.4817937636384916,0.7391304347826086,0.2608695652173913,0.09375,0.04367765783128784,0.1898309858327767,0.90625,1.0,1.0,0.3333333333333333,0.546875,0.0,0.453125,4.1875,3.0,0.8523942033449808,0.4762134211778175,37.6875,38592.0,0.265625,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.375,-0.21875,0.375,0.0,0.0,0.41145833333333337,0.453125
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_truth_included,half,,0.25,1024,3,5,2,0.0,3,64,0.640625,0.234375,0.046875,0.078125,0.640625,0.5182062363615084,0.7471176946778538,0.8072916666666666,0.28125,0.18593226105484584,0.40134162399503504,0.8333333333333334,0.16666666666666666,0.078125,0.03383067809543547,0.1701975287864777,0.921875,1.0,1.0,0.3333333333333333,0.640625,0.0,0.359375,3.953125,3.0,0.868547849667569,0.5098923249461222,35.578125,36432.0,0.578125,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.421875,-0.328125,0.453125,0.0,0.0,0.41666666666666674,0.546875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_truth_included,quarter,,0.0,1024,3,5,2,0.0,2,64,0.828125,0.15625,0.0,0.015625,0.828125,0.7178655850983409,0.9012235873268377,0.9322916666666666,0.15625,0.08714748876961673,0.26428290202305327,1.0,0.0,0.015625,0.0027634707504014117,0.08334298900290629,0.984375,1.0,1.0,0.5,0.828125,0.0,0.171875,3.1875,3.0,0.9977315266927084,0.5714475565837347,19.125,19584.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.59375,-0.421875,0.59375,0.0,0.0,0.5364583333333334,0.75
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_truth_included,quarter,,0.1,1024,3,5,2,0.0,2,64,0.84375,0.15625,0.0,0.0,0.84375,0.7357170979769467,0.9128525112303834,0.9427083333333334,0.15625,0.08714748876961673,0.26428290202305327,1.0,0.0,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.5,0.84375,0.0,0.15625,3.140625,3.0,0.9979960123697916,0.5822672713547945,18.84375,19296.0,0.265625,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.671875,-0.421875,0.671875,0.0,0.0,0.5208333333333334,0.796875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,oracle_truth_included,quarter,,0.25,1024,3,5,2,0.0,2,64,0.78125,0.1875,0.015625,0.015625,0.78125,0.665669836692222,0.8649780253865025,0.9114583333333334,0.203125,0.12273302562695813,0.3171386755121659,0.9230769230769231,0.07692307692307693,0.015625,0.0027634707504014117,0.08334298900290629,0.984375,1.0,1.0,0.5,0.78125,0.0,0.21875,3.25,3.0,0.9922892252604166,0.5620567860460142,19.5,19968.0,0.578125,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.5625,-0.40625,0.59375,0.0,0.0,0.5104166666666667,0.734375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,0.7,0.0,1024,3,5,2,0.0,3,64,0.203125,0.40625,0.1875,0.203125,0.203125,0.12273302562695813,0.3171386755121659,0.4947916666666667,0.59375,0.4714498650454971,0.7054327556474111,0.6842105263157895,0.3157894736842105,0.203125,0.12273302562695813,0.3171386755121659,0.796875,0.5,0.765625,0.2552083333333333,0.40625,0.5,0.296875,5.421875,3.0,0.7557439183195432,0.36695827152288985,48.796875,49968.0,0.0,0.75,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.03125,0.015625,-0.03125,0.328125,0.234375,0.18229166666666674,0.109375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,0.7,0.1,1024,3,5,2,0.0,3,64,0.296875,0.390625,0.15625,0.15625,0.296875,0.19904999589075245,0.4177043259412798,0.5364583333333334,0.546875,0.4257338252067978,0.6627074851396563,0.7142857142857143,0.2857142857142857,0.15625,0.08714748876961673,0.26428290202305327,0.84375,0.46875,0.7395833333333334,0.24652777777777776,0.6333333333333333,0.53125,0.171875,4.84375,3.0,0.7869418278957406,0.40347792427201057,43.59375,44640.0,0.265625,0.75,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.125,-0.03125,0.125,0.25,0.26041666666666663,0.15104166666666674,0.203125
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,0.7,0.25,1024,3,5,2,0.0,3,64,0.25,0.4375,0.21875,0.09375,0.25,0.16014791974174092,0.36816509174383727,0.4635416666666667,0.65625,0.5340341181762038,0.7607702496453097,0.6666666666666666,0.3333333333333333,0.09375,0.04367765783128784,0.1898309858327767,0.90625,0.4375,0.71875,0.23958333333333331,0.5714285714285714,0.5625,0.1875,4.28125,3.0,0.8090718587239584,0.41562655528105097,38.53125,39456.0,0.578125,0.75,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.03125,0.046875,0.0625,0.390625,0.28125,0.13541666666666674,0.15625
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,0.9,0.0,1024,3,5,2,0.0,3,64,0.21875,0.4375,0.140625,0.203125,0.21875,0.13502197461349755,0.3343301633077779,0.546875,0.578125,0.4560981205252726,0.6913040633854842,0.7567567567567568,0.24324324324324326,0.203125,0.12273302562695813,0.3171386755121659,0.796875,0.578125,0.8229166666666666,0.2743055555555555,0.3783783783783784,0.421875,0.359375,5.1875,3.0,0.7904932672778765,0.3937458834188874,46.6875,47808.0,0.0,0.90625,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.015625,0.0,-0.015625,0.3125,0.17708333333333337,0.23958333333333337,0.125
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,0.9,0.1,1024,3,5,2,0.0,3,64,0.328125,0.421875,0.15625,0.09375,0.328125,0.2257039576708776,0.45001123772545737,0.5885416666666666,0.578125,0.4560981205252726,0.6913040633854842,0.7297297297297297,0.2702702702702703,0.09375,0.04367765783128784,0.1898309858327767,0.90625,0.53125,0.7916666666666666,0.2638888888888889,0.6176470588235294,0.46875,0.203125,4.40625,3.0,0.8156800062085191,0.43881724838138325,39.65625,40608.0,0.265625,0.90625,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.15625,0.0,0.15625,0.21875,0.20833333333333337,0.203125,0.234375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,0.9,0.25,1024,3,5,2,0.0,3,64,0.296875,0.453125,0.15625,0.09375,0.296875,0.19904999589075245,0.4177043259412798,0.5208333333333334,0.609375,0.486916942944024,0.7194461145310355,0.7435897435897436,0.2564102564102564,0.09375,0.04367765783128784,0.1898309858327767,0.90625,0.515625,0.7708333333333334,0.2569444444444444,0.5757575757575758,0.484375,0.21875,4.28125,3.0,0.8236490885416666,0.4559489862949704,38.53125,39456.0,0.578125,0.90625,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.078125,0.0,0.109375,0.34375,0.22916666666666663,0.1875000000000001,0.203125
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,1.0,0.0,1024,3,5,2,0.0,3,64,0.234375,0.453125,0.140625,0.171875,0.234375,0.1474976721963502,0.35133490250707655,0.5729166666666666,0.59375,0.4714498650454971,0.7054327556474111,0.7631578947368421,0.23684210526315788,0.171875,0.0987764126731623,0.2821344149016591,0.828125,0.609375,0.8385416666666666,0.2795138888888889,0.38461538461538464,0.390625,0.375,4.9375,3.0,0.8144597386320432,0.4118638889849535,44.4375,45504.0,0.0,1.0,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.015625,0.0,0.296875,0.16145833333333337,0.25520833333333337,0.140625
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,1.0,0.1,1024,3,5,2,0.0,3,64,0.328125,0.4375,0.171875,0.0625,0.328125,0.2257039576708776,0.45001123772545737,0.609375,0.609375,0.486916942944024,0.7194461145310355,0.717948717948718,0.28205128205128205,0.0625,0.024570803674792932,0.14997696642496888,0.9375,0.546875,0.8072916666666666,0.2690972222222222,0.6,0.453125,0.21875,4.265625,3.0,0.8244080335522691,0.4486504619635525,38.390625,39312.0,0.265625,1.0,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.15625,0.03125,0.15625,0.21875,0.19270833333333337,0.21875,0.234375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,half,1.0,0.25,1024,3,5,2,0.0,3,64,0.28125,0.5,0.140625,0.078125,0.28125,0.18593226105484584,0.40134162399503504,0.53125,0.640625,0.5182062363615084,0.7471176946778538,0.7804878048780488,0.21951219512195122,0.078125,0.03383067809543547,0.1701975287864777,0.921875,0.53125,0.7916666666666666,0.2638888888888889,0.5294117647058824,0.46875,0.25,4.046875,3.0,0.847808837890625,0.4742429684047238,36.421875,37296.0,0.578125,1.0,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0625,0.03125,0.09375,0.359375,0.20833333333333337,0.20833333333333337,0.1875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,quarter,0.7,0.0,1024,3,5,2,0.0,2,64,0.234375,0.390625,0.359375,0.015625,0.234375,0.1474976721963502,0.35133490250707655,0.484375,0.75,0.6318349082561628,0.8398520802582591,0.5208333333333334,0.4791666666666667,0.015625,0.0027634707504014117,0.08334298900290629,0.984375,0.359375,0.65625,0.328125,0.6521739130434783,0.640625,0.125,3.34375,3.0,0.9978129069010416,0.37214211877289927,20.0625,20544.0,0.0,0.75,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.171875,0.0,0.59375,0.34375,0.19270833333333337,0.15625
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,quarter,0.7,0.1,1024,3,5,2,0.0,2,64,0.28125,0.3125,0.375,0.03125,0.28125,0.18593226105484584,0.40134162399503504,0.5052083333333334,0.6875,0.5660743364084738,0.7876909049773425,0.45454545454545453,0.5454545454545454,0.03125,0.00861195771251659,0.10697493882294247,0.96875,0.34375,0.640625,0.3203125,0.8181818181818182,0.65625,0.0625,3.53125,3.0,0.9978129069010416,0.35401507567439694,21.1875,21696.0,0.265625,0.75,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.109375,0.109375,0.109375,0.5625,0.359375,0.16145833333333337,0.234375
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,quarter,0.7,0.25,1024,3,5,2,0.0,2,64,0.265625,0.296875,0.359375,0.078125,0.265625,0.17296238569537764,0.38483106257235195,0.4479166666666667,0.65625,0.5340341181762038,0.7607702496453097,0.4523809523809524,0.5476190476190477,0.078125,0.03383067809543547,0.1701975287864777,0.921875,0.359375,0.6354166666666666,0.3177083333333333,0.7391304347826086,0.640625,0.09375,4.109375,3.0,0.9897977424164613,0.3348177967709489,24.65625,25248.0,0.578125,0.75,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.046875,0.046875,0.078125,0.515625,0.36458333333333337,0.14583333333333331,0.21875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,quarter,0.9,0.0,1024,3,5,2,0.0,2,64,0.296875,0.453125,0.21875,0.03125,0.296875,0.19904999589075245,0.4177043259412798,0.5885416666666666,0.671875,0.5499887622745426,0.7742960423291224,0.6744186046511628,0.32558139534883723,0.03125,0.00861195771251659,0.10697493882294247,0.96875,0.46875,0.7604166666666666,0.3802083333333333,0.6333333333333333,0.53125,0.171875,3.46875,3.0,0.998809814453125,0.4502017935010372,20.8125,21312.0,0.0,0.953125,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0625,0.09375,0.0625,0.53125,0.23958333333333337,0.296875,0.21875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,quarter,0.9,0.1,1024,3,5,2,0.0,2,64,0.34375,0.375,0.234375,0.046875,0.34375,0.23922975035469027,0.46596588182379606,0.6041666666666666,0.609375,0.486916942944024,0.7194461145310355,0.6153846153846154,0.38461538461538464,0.046875,0.016068725432185196,0.12899860788542522,0.953125,0.4375,0.734375,0.3671875,0.7857142857142857,0.5625,0.09375,3.65625,3.0,0.998809814453125,0.42092660636626533,21.9375,22464.0,0.265625,0.953125,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.171875,0.03125,0.171875,0.5,0.265625,0.25520833333333337,0.296875
HARD_STRUCTURED_MIXTURE,D1024_F3_M5_SD2,predicted_l2_context,quarter,0.9,0.25,1024,3,5,2,0.0,2,64,0.3125,0.34375,0.28125,0.0625,0.3125,0.21230909502265743,0.43392566359152623,0.5,0.625,0.5025015331382642,0.7333419611189468,0.55,0.45,0.0625,0.024570803674792932,0.14997696642496888,0.9375,0.421875,0.703125,0.3515625,0.7407407407407407,0.578125,0.109375,3.96875,3.0,0.9907946499685446,0.3886375829024473,23.8125,24384.0,0.578125,0.953125,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.09375,0.015625,0.125,0.46875,0.296875,0.21354166666666669,0.265625
