policy_id,thresholds,coverage,selective_risk,mean_compute,global_escalation_rate,abstention_rate,false_accept_rate,overall_correct_accept_rate,complexity
P0371,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0372,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0373,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0374,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0375,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0376,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0377,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0378,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0379,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0380,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0381,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0382,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0383,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0384,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0385,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0386,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0387,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.23076923076923073,419773.3333333333,0.1875,0.4583333333333333,0.125,0.4166666666666667,6
P0388,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0389,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0390,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0391,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0392,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0393,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0394,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0395,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0396,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0397,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0398,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0399,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0400,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0401,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0402,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0403,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0404,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0405,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 2.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.05}",0.5416666666666666,0.21153846153846156,419893.3333333333,0.19791666666666666,0.4583333333333333,0.11458333333333333,0.4270833333333333,6
P0406,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0407,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0408,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0409,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0410,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0411,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0412,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0413,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0414,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0415,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0416,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0417,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0418,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0419,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0420,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0421,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0422,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0423,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0424,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0425,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0426,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0427,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0428,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0429,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0430,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0431,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0432,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.0, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0433,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0434,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0435,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0436,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0437,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0438,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0439,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0440,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0441,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.05, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.13461538461538458,421189.3333333333,0.23958333333333334,0.4583333333333333,0.07291666666666667,0.46875,6
P0442,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0443,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0444,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0445,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0446,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0447,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0448,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0449,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0450,"{""global_min_margin"": 0.15, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.1, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0451,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0452,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0453,"{""global_min_margin"": 0.05, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0454,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.05, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0455,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.1, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
P0456,"{""global_min_margin"": 0.1, ""global_reconstruction"": 0.15, ""l1_min_margin"": 0.15, ""l1_rank_max"": 1.5, ""l2_min_margin"": 0.1, ""l2_reconstruction"": 0.1}",0.5416666666666666,0.11538461538461542,421309.3333333333,0.25,0.4583333333333333,0.0625,0.4791666666666667,6
