schema_version,seed_split,operating_point_label,method,control_label,anomaly_rate,context_accuracy,prior_strength,candidate_subset_size,trials,designated_target_recovery_rate,designated_target_recovery_ci_low,designated_target_recovery_ci_high,query_valid_recovery_rate,query_valid_recovery_ci_low,query_valid_recovery_ci_high,query_equivalent_valid_rate,irrelevant_source_capture_rate,hybrid_spurious_rate,hybrid_spurious_ci_low,hybrid_spurious_ci_high,unsettled_rate,all_truth_included_rate,query_valid_source_included_rate,factor_candidate_recall_rate,target_recovery_given_all_truth_included,valid_recovery_given_all_truth_included,target_recovery_given_truth_missing,mean_iterations_used,mean_candidate_evaluations_proxy,mean_element_operations_proxy,mean_normalized_margin,mean_normalized_reconstruction_similarity,context_prediction_correct_rate,python_version,torch_version,torchhd_version,platform
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.9,0.5,5,24,1.0,0.8620194241710247,1.0,1.0,0.8620194241710247,1.0,0.0,0.0,0.0,0.0,0.13798057582897535,0.0,1.0,1.0,1.0,1.0,1.0,,3.0416666666666665,45.625,11680.0,0.9360894097222222,1.0,0.9166666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.9,1.0,5,24,0.9583333333333334,0.7975777375115778,0.992606734645195,0.9583333333333334,0.7975777375115778,0.992606734645195,0.0,0.0,0.041666666666666664,0.007393265354805126,0.20242226248842232,0.0,1.0,1.0,1.0,0.9583333333333334,0.9583333333333334,,3.0833333333333335,46.25,11840.0,0.9128689236111112,0.9563802083333334,0.9166666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.9,2.0,5,24,0.9166666666666666,0.741507847985494,0.9768416721570266,0.9166666666666666,0.741507847985494,0.9768416721570266,0.0,0.0,0.08333333333333333,0.023158327842973503,0.258492152014506,0.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,,3.2083333333333335,48.125,12320.0,0.8860677083333334,0.9124348958333334,0.9166666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,1.0,0.5,5,24,1.0,0.8620194241710247,1.0,1.0,0.8620194241710247,1.0,0.0,0.0,0.0,0.0,0.13798057582897535,0.0,1.0,1.0,1.0,1.0,1.0,,3.0416666666666665,45.625,11680.0,0.9360894097222222,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,1.0,1.0,5,24,1.0,0.8620194241710247,1.0,1.0,0.8620194241710247,1.0,0.0,0.0,0.0,0.0,0.13798057582897535,0.0,1.0,1.0,1.0,1.0,1.0,,3.0416666666666665,45.625,11680.0,0.9360894097222222,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,1.0,2.0,5,24,0.9583333333333334,0.7975777375115778,0.992606734645195,0.9583333333333334,0.7975777375115778,0.992606734645195,0.0,0.0,0.041666666666666664,0.007393265354805126,0.20242226248842232,0.0,1.0,1.0,1.0,0.9583333333333334,0.9583333333333334,,3.2083333333333335,48.125,12320.0,0.9092881944444445,0.9560546875,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.1,0.7,0.5,5,24,1.0,0.8620194241710247,1.0,1.0,0.8620194241710247,1.0,0.0,0.0,0.0,0.0,0.13798057582897535,0.0,1.0,1.0,1.0,1.0,1.0,,3.2083333333333335,48.125,12320.0,0.9367404513888888,1.0,0.5416666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.1,0.7,1.0,5,24,0.875,0.6899571185214243,0.9565574496068442,0.875,0.6899571185214243,0.9565574496068442,0.0,0.0,0.125,0.04344255039315581,0.3100428814785757,0.0,1.0,1.0,1.0,0.875,0.875,,3.2916666666666665,49.375,12640.0,0.8638237847222222,0.8688151041666666,0.5416666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.1,0.7,2.0,5,24,0.7083333333333334,0.508319363412903,0.8508553966583573,0.7083333333333334,0.508319363412903,0.8508553966583573,0.0,0.0,0.2916666666666667,0.14914460334164276,0.4916806365870971,0.0,1.0,1.0,1.0,0.7083333333333334,0.7083333333333334,,4.083333333333333,61.25,15680.0,0.7598741319444445,0.6979166666666666,0.5416666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,calibration,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.1,0.9,0.5,5,24,1.0,0.8620194241710247,1.0,1.0,0.8620194241710247,1.0,0.0,0.0,0.0,0.0,0.13798057582897535,0.0,1.0,1.0,1.0,1.0,1.0,,3.0833333333333335,46.25,11840.0,0.9367404513888888,1.0,0.9166666666666666,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
