schema_version,seed_split,operating_point_label,method,control_label,anomaly_rate,context_accuracy,prior_strength,candidate_subset_size,trials,designated_target_recovery_rate,designated_target_recovery_ci_low,designated_target_recovery_ci_high,query_valid_recovery_rate,query_valid_recovery_ci_low,query_valid_recovery_ci_high,query_equivalent_valid_rate,irrelevant_source_capture_rate,hybrid_spurious_rate,hybrid_spurious_ci_low,hybrid_spurious_ci_high,unsettled_rate,all_truth_included_rate,query_valid_source_included_rate,factor_candidate_recall_rate,target_recovery_given_all_truth_included,valid_recovery_given_all_truth_included,target_recovery_given_truth_missing,mean_iterations_used,mean_candidate_evaluations_proxy,mean_element_operations_proxy,mean_normalized_margin,mean_normalized_reconstruction_similarity,context_prediction_correct_rate,python_version,torch_version,torchhd_version,platform
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_context_metadata,0.25,0.7,1.0,10,64,0.1875,0.11064534880922099,0.2997459155477517,0.1875,0.11064534880922099,0.2997459155477517,0.0,0.0,0.03125,0.00861195771251659,0.10697493882294247,0.78125,1.0,1.0,1.0,0.1875,0.1875,,10.484375,419.375,429440.0,0.36380255478434265,0.185302734375,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_context_metadata,0.25,0.9,1.0,10,64,0.203125,0.12273302562695813,0.3171386755121659,0.203125,0.12273302562695813,0.3171386755121659,0.0,0.0,0.03125,0.00861195771251659,0.10697493882294247,0.765625,1.0,1.0,1.0,0.21875,0.203125,,10.34375,413.75,423680.0,0.412754760865937,0.21319580078125,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_context_metadata,0.25,1.0,1.0,10,64,0.1875,0.11064534880922099,0.2997459155477517,0.1875,0.11064534880922099,0.2997459155477517,0.0,0.0,0.03125,0.00861195771251659,0.10697493882294247,0.78125,1.0,1.0,1.0,0.203125,0.1875,,10.453125,418.125,428160.0,0.39934424379316624,0.198699951171875,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.0,0.7,1.0,10,64,0.15625,0.08714748876961673,0.26428290202305327,0.15625,0.08714748876961673,0.26428290202305327,0.0,0.0,0.046875,0.016068725432185196,0.12899860788542522,0.796875,1.0,1.0,1.0,0.171875,0.15625,,10.828125,433.125,443520.0,0.3282456645392813,0.17041015625,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.0,0.9,1.0,10,64,0.1875,0.11064534880922099,0.2997459155477517,0.1875,0.11064534880922099,0.2997459155477517,0.0,0.0,0.03125,0.00861195771251659,0.10697493882294247,0.78125,1.0,1.0,1.0,0.203125,0.1875,,10.421875,416.875,426880.0,0.35085842944681644,0.200775146484375,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.0,1.0,1.0,10,64,0.234375,0.1474976721963502,0.35133490250707655,0.234375,0.1474976721963502,0.35133490250707655,0.0,0.0,0.03125,0.00861195771251659,0.10697493882294247,0.734375,1.0,1.0,1.0,0.25,0.234375,,10.046875,401.875,411520.0,0.39408357100910507,0.248291015625,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.1,0.7,1.0,10,64,0.125,0.06472165392620802,0.2277478633021592,0.125,0.06472165392620802,0.2277478633021592,0.0,0.0,0.078125,0.03383067809543547,0.1701975287864777,0.796875,1.0,1.0,1.0,0.140625,0.125,,11.046875,441.875,452480.0,0.2875269474898232,0.137908935546875,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.1,0.9,1.0,10,64,0.15625,0.08714748876961673,0.26428290202305327,0.15625,0.08714748876961673,0.26428290202305327,0.0,0.0,0.0625,0.024570803674792932,0.14997696642496888,0.78125,1.0,1.0,1.0,0.171875,0.15625,,10.640625,425.625,435840.0,0.30604856052377727,0.169403076171875,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.1,1.0,1.0,10,64,0.1875,0.11064534880922099,0.2997459155477517,0.1875,0.11064534880922099,0.2997459155477517,0.0,0.0,0.046875,0.016068725432185196,0.12899860788542522,0.765625,1.0,1.0,1.0,0.203125,0.1875,,10.46875,418.75,428800.0,0.33828504764824174,0.199920654296875,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.25,0.7,1.0,10,64,0.171875,0.0987764126731623,0.2821344149016591,0.171875,0.0987764126731623,0.2821344149016591,0.0,0.0,0.078125,0.03383067809543547,0.1701975287864777,0.75,1.0,1.0,1.0,0.1875,0.171875,,10.84375,433.75,444160.0,0.3517034526739735,0.184417724609375,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.25,0.9,1.0,10,64,0.203125,0.12273302562695813,0.3171386755121659,0.203125,0.12273302562695813,0.3171386755121659,0.0,0.0,0.078125,0.03383067809543547,0.1701975287864777,0.71875,1.0,1.0,1.0,0.21875,0.203125,,10.453125,418.125,428160.0,0.36404858887544833,0.21893310546875,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,COLLAPSE_SINGLE,soft_l2_weighted_initialization,shuffled_query_context,0.25,1.0,1.0,10,64,0.21875,0.13502197461349755,0.3343301633077779,0.21875,0.13502197461349755,0.3343301633077779,0.0,0.0,0.078125,0.03383067809543547,0.1701975287864777,0.703125,1.0,1.0,1.0,0.234375,0.21875,,10.34375,413.75,423680.0,0.37413139881391544,0.234710693359375,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,global_uniform,normal,0.0,,,5,64,0.984375,0.9166570109970937,0.9972365292495986,0.984375,0.9166570109970937,0.9972365292495986,0.0,0.0,0.015625,0.0027634707504014117,0.08334298900290629,0.0,1.0,1.0,1.0,0.984375,0.984375,,3.328125,49.921875,12780.0,0.9218343098958334,0.9847412109375,,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,global_uniform,normal,0.1,,,5,64,0.984375,0.9166570109970937,0.9972365292495986,0.984375,0.9166570109970937,0.9972365292495986,0.0,0.0,0.015625,0.0027634707504014117,0.08334298900290629,0.0,1.0,1.0,1.0,0.984375,0.984375,,3.359375,50.390625,12900.0,0.9213053385416666,0.9847412109375,,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,global_uniform,normal,0.25,,,5,64,0.984375,0.9166570109970937,0.9972365292495986,0.984375,0.9166570109970937,0.9972365292495986,0.0,0.0,0.015625,0.0027634707504014117,0.08334298900290629,0.0,1.0,1.0,1.0,0.984375,0.984375,,3.375,50.625,12960.0,0.9226481119791666,0.9847412109375,,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.0,0.7,,2,64,0.34375,0.23922975035469027,0.46596588182379606,0.34375,0.23922975035469027,0.46596588182379606,0.0,0.0,0.625,0.5025015331382642,0.7333419611189468,0.03125,0.34375,0.34375,0.6770833333333334,1.0,1.0,0.0,3.875,23.25,5952.0,0.9779874396820863,0.368408203125,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.0,0.9,,2,64,0.40625,0.2945672443525889,0.528550134954503,0.40625,0.2945672443525889,0.528550134954503,0.0,0.0,0.578125,0.4560981205252726,0.6913040633854842,0.015625,0.40625,0.40625,0.7291666666666666,1.0,1.0,0.0,3.640625,21.84375,5592.0,0.9842793128142754,0.431640625,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.0,1.0,,2,64,0.453125,0.33729251486034373,0.5742661747932022,0.453125,0.33729251486034373,0.5742661747932022,0.0,0.0,0.53125,0.41071875000475133,0.6482421235595515,0.015625,0.453125,0.453125,0.7604166666666666,1.0,1.0,0.0,3.59375,21.5625,5520.0,0.9784606279184421,0.479248046875,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.1,0.7,,2,64,0.328125,0.2257039576708776,0.45001123772545737,0.328125,0.2257039576708776,0.45001123772545737,0.0,0.0,0.625,0.5025015331382642,0.7333419611189468,0.046875,0.328125,0.328125,0.65625,1.0,1.0,0.0,3.921875,23.53125,6024.0,0.9802364303419987,0.35498046875,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.1,0.9,,2,64,0.375,0.2666580388810532,0.4974984668617358,0.375,0.2666580388810532,0.4974984668617358,0.0,0.0,0.59375,0.4714498650454971,0.7054327556474111,0.03125,0.375,0.375,0.6875,1.0,1.0,0.0,3.6875,22.125,5664.0,0.9842793128142754,0.4019775390625,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.1,1.0,,2,64,0.40625,0.2945672443525889,0.528550134954503,0.40625,0.2945672443525889,0.528550134954503,0.0,0.0,0.578125,0.4560981205252726,0.6913040633854842,0.015625,0.40625,0.40625,0.71875,1.0,1.0,0.0,3.53125,21.1875,5424.0,0.9730895341684421,0.4337158203125,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.25,0.7,,2,64,0.296875,0.19904999589075245,0.4177043259412798,0.296875,0.19904999589075245,0.4177043259412798,0.0,0.0,0.609375,0.486916942944024,0.7194461145310355,0.09375,0.296875,0.296875,0.5989583333333334,1.0,1.0,0.0,4.21875,25.3125,6480.0,0.9897129219025373,0.3309326171875,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.25,0.9,,2,64,0.3125,0.21230909502265743,0.43392566359152623,0.3125,0.21230909502265743,0.43392566359152623,0.0,0.0,0.609375,0.486916942944024,0.7194461145310355,0.078125,0.3125,0.3125,0.6197916666666666,1.0,1.0,0.0,4.015625,24.09375,6168.0,0.9918576764563719,0.349609375,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,normal,0.25,1.0,,2,64,0.34375,0.23922975035469027,0.46596588182379606,0.34375,0.23922975035469027,0.46596588182379606,0.0,0.0,0.59375,0.4714498650454971,0.7054327556474111,0.0625,0.34375,0.34375,0.6510416666666666,1.0,1.0,0.0,3.859375,23.15625,5928.0,0.9806678978105386,0.38134765625,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.0,0.7,,2,64,0.0625,0.024570803674792932,0.14997696642496888,0.0625,0.024570803674792932,0.14997696642496888,0.0,0.0,0.734375,0.615168937427648,0.8270376143046224,0.203125,0.0625,0.0625,0.3958333333333333,1.0,1.0,0.0,5.546875,33.28125,8520.0,0.9317463909586271,0.0941162109375,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.0,0.9,,2,64,0.109375,0.054000447526830544,0.20898863291938535,0.109375,0.054000447526830544,0.20898863291938535,0.0,0.0,0.6875,0.5660743364084738,0.7876909049773425,0.203125,0.109375,0.109375,0.4270833333333333,1.0,1.0,0.0,5.453125,32.71875,8376.0,0.9598632529377937,0.140625,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.0,1.0,,2,64,0.109375,0.054000447526830544,0.20898863291938535,0.109375,0.054000447526830544,0.20898863291938535,0.0,0.0,0.71875,0.598658376004965,0.8140677389451542,0.171875,0.109375,0.109375,0.4375,1.0,1.0,0.0,5.265625,31.59375,8088.0,0.9495208871861299,0.139892578125,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.1,0.7,,2,64,0.078125,0.03383067809543547,0.1701975287864777,0.078125,0.03383067809543547,0.1701975287864777,0.0,0.0,0.671875,0.5499887622745426,0.7742960423291224,0.25,0.078125,0.078125,0.40625,1.0,1.0,0.0,5.90625,35.4375,9072.0,0.9413178693503141,0.1058349609375,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.1,0.9,,2,64,0.125,0.06472165392620802,0.2277478633021592,0.125,0.06472165392620802,0.2277478633021592,0.0,0.0,0.625,0.5025015331382642,0.7333419611189468,0.25,0.125,0.125,0.4322916666666667,1.0,1.0,0.0,5.890625,35.34375,9048.0,0.9671857406695684,0.1468505859375,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.1,1.0,,2,64,0.125,0.06472165392620802,0.2277478633021592,0.125,0.06472165392620802,0.2277478633021592,0.0,0.0,0.671875,0.5499887622745426,0.7742960423291224,0.203125,0.125,0.125,0.4427083333333333,1.0,1.0,0.0,5.546875,33.28125,8520.0,0.9749840820829073,0.1458740234375,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.25,0.7,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.6875,0.5660743364084738,0.7876909049773425,0.265625,0.046875,0.046875,0.4166666666666667,1.0,1.0,0.0,6.03125,36.1875,9264.0,0.9408693344642719,0.0771484375,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.25,0.9,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.671875,0.5499887622745426,0.7742960423291224,0.28125,0.046875,0.046875,0.4322916666666667,1.0,1.0,0.0,6.140625,36.84375,9432.0,0.9667372057835261,0.0797119140625,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_context_metadata,0.25,1.0,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.71875,0.598658376004965,0.8140677389451542,0.234375,0.046875,0.046875,0.4427083333333333,1.0,1.0,0.0,5.796875,34.78125,8904.0,0.9745355471968651,0.0787353515625,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.0,0.7,,2,64,0.0625,0.024570803674792932,0.14997696642496888,0.0625,0.024570803674792932,0.14997696642496888,0.0,0.0,0.75,0.6318349082561628,0.8398520802582591,0.1875,0.0625,0.0625,0.3958333333333333,1.0,1.0,0.0,5.375,32.25,8256.0,0.9755065844704708,0.0989990234375,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.0,0.9,,2,64,0.03125,0.00861195771251659,0.10697493882294247,0.03125,0.00861195771251659,0.10697493882294247,0.0,0.0,0.78125,0.665669836692222,0.8649780253865025,0.1875,0.03125,0.03125,0.3802083333333333,1.0,1.0,0.0,5.28125,31.6875,8112.0,0.9647763408720493,0.06298828125,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.0,1.0,,2,64,0.015625,0.0027634707504014117,0.08334298900290629,0.015625,0.0027634707504014117,0.08334298900290629,0.0,0.0,0.78125,0.665669836692222,0.8649780253865025,0.203125,0.015625,0.015625,0.3697916666666667,1.0,1.0,0.0,5.484375,32.90625,8424.0,0.9680896569043398,0.0462646484375,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.1,0.7,,2,64,0.0625,0.024570803674792932,0.14997696642496888,0.0625,0.024570803674792932,0.14997696642496888,0.0,0.0,0.796875,0.6828613244878341,0.8772669743730419,0.140625,0.0625,0.0625,0.4114583333333333,1.0,1.0,0.0,5.03125,30.1875,7728.0,0.975775512556235,0.1068115234375,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.1,0.9,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.796875,0.6828613244878341,0.8772669743730419,0.15625,0.046875,0.046875,0.3854166666666667,1.0,1.0,0.0,5.109375,30.65625,7848.0,0.9574251845479012,0.08056640625,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.1,1.0,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.765625,0.6486650974929234,0.8525023278036498,0.1875,0.046875,0.046875,0.375,1.0,1.0,0.0,5.421875,32.53125,8328.0,0.9661095943301916,0.0797119140625,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.25,0.7,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.859375,0.7538349160536257,0.9242151299358556,0.09375,0.046875,0.046875,0.390625,1.0,1.0,0.0,4.59375,27.5625,7056.0,0.9688751498858134,0.093017578125,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.25,0.9,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.84375,0.7357170979769467,0.9128525112303834,0.109375,0.046875,0.046875,0.359375,1.0,1.0,0.0,4.671875,28.03125,7176.0,0.9527516197413206,0.0855712890625,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,hard_l2_topk,shuffled_query_context,0.25,1.0,,2,64,0.046875,0.016068725432185196,0.12899860788542522,0.046875,0.016068725432185196,0.12899860788542522,0.0,0.0,0.8125,0.7002540844522482,0.889354651190779,0.140625,0.046875,0.046875,0.3489583333333333,1.0,1.0,0.0,4.984375,29.90625,7656.0,0.9614360295236111,0.084716796875,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,oracle_soft_l2_weighted_initialization,normal,0.0,,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.046875,45.703125,11700.0,0.931396484375,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,oracle_soft_l2_weighted_initialization,normal,0.1,,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.078125,46.171875,11820.0,0.9308675130208334,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,oracle_soft_l2_weighted_initialization,normal,0.25,,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.171875,47.578125,12180.0,0.9322102864583334,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,oracle_truth_included,normal,0.0,,,2,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.0,18.0,4608.0,0.9998779296875,1.0,,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,oracle_truth_included,normal,0.1,,,2,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.0,18.0,4608.0,1.0022379557291667,1.0,,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,oracle_truth_included,normal,0.25,,,2,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.0,18.0,4608.0,1.003173828125,1.0,,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.7,1.0,5,64,0.984375,0.9166570109970937,0.9972365292495986,0.984375,0.9166570109970937,0.9972365292495986,0.0,0.0,0.015625,0.0027634707504014117,0.08334298900290629,0.0,1.0,1.0,1.0,0.984375,0.984375,,3.140625,47.109375,12060.0,0.9223214524487654,0.984619140625,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,0.9,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.0625,45.9375,11760.0,0.9310698248445988,1.0,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.0,1.0,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.046875,45.703125,11700.0,0.931396484375,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.1,0.7,1.0,5,64,0.96875,0.8930250611770575,0.9913880422874833,0.96875,0.8930250611770575,0.9913880422874833,0.0,0.0,0.03125,0.00861195771251659,0.10697493882294247,0.0,1.0,1.0,1.0,0.96875,0.96875,,3.375,50.625,12960.0,0.9122709967195988,0.9697265625,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.1,0.9,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.09375,46.40625,11880.0,0.9305408534904321,1.0,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.1,1.0,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.078125,46.171875,11820.0,0.9308675130208334,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.25,0.7,1.0,5,64,0.96875,0.8930250611770575,0.9913880422874833,0.96875,0.8930250611770575,0.9913880422874833,0.0,0.0,0.03125,0.00861195771251659,0.10697493882294247,0.0,1.0,1.0,1.0,0.96875,0.96875,,3.4375,51.5625,13200.0,0.9136137701570988,0.9697265625,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.25,0.9,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.1875,47.8125,12240.0,0.9318836269279321,1.0,0.921875,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,normal,0.25,1.0,1.0,5,64,1.0,0.9433739770288436,1.0,1.0,0.9433739770288436,1.0,0.0,0.0,0.0,0.0,0.056626022971156334,0.0,1.0,1.0,1.0,1.0,1.0,,3.171875,47.578125,12180.0,0.9322102864583334,1.0,1.0,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
level1-query-v4,evaluation,EASY_SINGLE,soft_l2_weighted_initialization,shuffled_context_metadata,0.0,0.7,1.0,5,64,0.90625,0.8101690141672233,0.9563223421687121,0.90625,0.8101690141672233,0.9563223421687121,0.0,0.0,0.0625,0.024570803674792932,0.14997696642496888,0.03125,1.0,1.0,1.0,0.90625,0.90625,,3.921875,58.828125,15060.0,0.8744473829865456,0.9041748046875,0.734375,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0
