schema_version,strategy_id,cost_mode,subset,trials,accepted_exact_coverage,coverage,conditional_risk,silent_wrong_rate,median_latency_sec,p95_latency_sec,p99_latency_sec,median_cold_latency_sec,mean_methods_invoked,mean_persistent_bytes,mean_transient_bytes,mean_materialization_time_sec
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021241700102109462,0.041418005008017636,0.07450297011993823,0.021241700102109462,1.359375,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04434089997084811,0.10009092504042193,0.1922698160493746,0.04434089997084811,1.53125,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.0998613002593629,0.20443936003139232,0.3189579548721667,0.0998613002593629,1.875,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.29335839999839664,0.53994458502857,0.6361197430174798,0.29335839999839664,3,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06740364996949211,0.423213625093922,0.5653112800675439,0.07426345004932955,1.94140625,806436,12681,0.01250206484201044
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10349439998390153,0.46775233992957505,0.5965679260960316,0.11677214998053387,2.1354166666666665,993168,12772,0.015983257287492354
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021241700102109462,0.041418005008017636,0.07450297011993823,0.022769449977204204,1.359375,246240,12408,0.002058487505564699
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04434089997084811,0.10009092504042193,0.1922698160493746,0.04659524996532127,1.53125,541728,12552,0.004748312499941676
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.0998613002593629,0.20443936003139232,0.3189579548721667,0.11053005000576377,1.875,763344,12660,0.00918005781750253
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D512_FAST->BCF_NATIVE->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.29335839999839664,0.53994458502857,0.6361197430174798,0.3257652497268282,3,1674432,13104,0.03402140154503286
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.0636392500018701,0.46003497508354485,0.5771758800488891,0.0636392500018701,2.24609375,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10691355000017211,0.47877781490678883,0.6066771030286329,0.10691355000017211,2.5625,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021355200035031885,0.0397572750807739,0.07482768213725646,0.021355200035031885,1.296875,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04257465008413419,0.11685318504460146,0.1990400481154211,0.04257465008413419,1.5625,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09102435002569109,0.22354642499121816,0.2948547218390739,0.09102435002569109,2.125,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3071851499262266,4,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.0636392500018701,0.46003497508354485,0.5771758800488891,0.06752530008088797,2.24609375,806436,12681,0.011686198826282634
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10691355000017211,0.47877781490678883,0.6066771030286329,0.11684570013312623,2.5625,993168,12772,0.015128719787147324
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021355200035031885,0.0397572750807739,0.07482768213725646,0.022598400013521314,1.296875,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04257465008413419,0.11685318504460146,0.1990400481154211,0.04487040016101673,1.5625,541728,12552,0.0034589593760756543
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09102435002569109,0.22354642499121816,0.2948547218390739,0.09468690003268421,2.125,763344,12660,0.007905798440333456
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST->BCF_NATIVE,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.3071851499262266,0.553724670066731,0.6484424870461225,0.3393158998223953,4,1674432,13104,0.03402140154503286
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.060117149900179356,0.4483494250162039,0.5659952900430648,0.060117149900179356,1.88671875,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10319660004461184,0.4685827249020803,0.5961179100174924,0.10319660004461184,2.0833333333333335,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021355200035031885,0.0397572750807739,0.07482768213725646,0.021355200035031885,1.296875,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04257465008413419,0.11685318504460146,0.2108990560367237,0.04257465008413419,1.46875,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09102435002569109,0.18855328007484784,0.2882937758264596,0.09102435002569109,1.78125,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.29317399981664494,0.5420458400738425,0.6392961760552134,0.29317399981664494,3,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.060117149900179356,0.4483494250162039,0.5659952900430648,0.06861244997708127,1.88671875,806436,12681,0.010720768749706622
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.10319660004461184,0.4685827249020803,0.5961179100174924,0.10992125002667308,2.0833333333333335,993168,12772,0.013841479685045973
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.021355200035031885,0.0397572750807739,0.07482768213725646,0.022598400013521314,1.296875,246240,12408,0.0013586359436885687
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.04257465008413419,0.11685318504460146,0.2108990560367237,0.04487040016101673,1.46875,541728,12552,0.003712067184096668
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09102435002569109,0.18855328007484784,0.2882937758264596,0.09468690003268421,1.78125,763344,12660,0.007244984379212838
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->MAP_D1024_FAST->BCF_NATIVE->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.29317399981664494,0.5420458400738425,0.6392961760552134,0.3225990498322062,3,1674432,13104,0.030567387491828413
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06584260007366538,0.41172767503303476,0.5541306900617196,0.06584260007366538,1.515625,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.0991771500557661,0.45755724992486646,0.5860087330848911,0.0991771500557661,1.5885416666666667,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.02206450019730255,0.04401984004070978,0.0788572041515726,0.02206450019730255,1.296875,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.046164800005499274,0.11545612011104804,0.20692288799793457,0.046164800005499274,1.328125,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09111705009127036,0.18722714507021002,0.30744621693273066,0.09111705009127036,1.4375,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.28332709975074977,0.5282866350375115,0.6269734320265706,0.28332709975074977,2,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06584260007366538,0.41172767503303476,0.5541306900617196,0.07314690010389313,1.515625,806436,12681,0.011888774219187326
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.0991771500557661,0.45755724992486646,0.5860087330848911,0.10992125002667308,1.5885416666666667,993168,12772,0.014875263541398454
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.02206450019730255,0.04401984004070978,0.0788572041515726,0.02363920019706711,1.296875,246240,12408,0.0029293062525539426
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.046164800005499274,0.11545612011104804,0.20692288799793457,0.04893790010828525,1.328125,541728,12552,0.005722951562347589
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09111705009127036,0.18722714507021002,0.30744621693273066,0.10457695001969114,1.4375,763344,12660,0.008335451570019359
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.28332709975074977,0.5282866350375115,0.6269734320265706,0.3119780999259092,2,1674432,13104,0.030567387491828413
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06584260007366538,0.41172767503303476,0.5541306900617196,0.06584260007366538,1.515625,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.0991771500557661,0.45755724992486646,0.5860087330848911,0.0991771500557661,1.5885416666666667,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.02206450019730255,0.04401984004070978,0.0788572041515726,0.02206450019730255,1.296875,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.046164800005499274,0.11545612011104804,0.20692288799793457,0.046164800005499274,1.328125,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09111705009127036,0.18722714507021002,0.30744621693273066,0.09111705009127036,1.4375,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.28332709975074977,0.5282866350375115,0.6269734320265706,0.28332709975074977,2,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.06584260007366538,0.41172767503303476,0.5541306900617196,0.07314690010389313,1.515625,806436,12681,0.011888774219187326
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.0991771500557661,0.45755724992486646,0.5860087330848911,0.10992125002667308,1.5885416666666667,993168,12772,0.014875263541398454
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.02206450019730255,0.04401984004070978,0.0788572041515726,0.02363920019706711,1.296875,246240,12408,0.0029293062525539426
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.046164800005499274,0.11545612011104804,0.20692288799793457,0.04893790010828525,1.328125,541728,12552,0.005722951562347589
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09111705009127036,0.18722714507021002,0.30744621693273066,0.10457695001969114,1.4375,763344,12660,0.008335451570019359
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.28332709975074977,0.5282866350375115,0.6269734320265706,0.3119780999259092,2,1674432,13104,0.030567387491828413
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
