schema_version,method_id,budget_contract,corruption_cell,capsule_parse_p50_sec,semantic_fallback_p50_sec,replay_p50_sec,total_p50_sec,total_p95_sec,total_p99_sec
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,1.7350015696138144e-05,0.0,0.00023504998534917831,0.0005502499989233911,0.0008574199804570521,0.0010154300357680768
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,1.1150026693940163e-05,0.0,0.0,1.4999997802078724e-05,0.0009091150248423214,0.0013127970078494384
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,7.950002327561378e-06,0.0,0.0,9.700015652924776e-06,0.0006861799920443439,0.001823960946639994
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,7.400056347250938e-06,0.0,0.0,8.699949830770493e-06,0.0005599099735263734,0.0008727699459996068
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C4_CAPSULE_ERASED,8.00006091594696e-07,0.0,0.0,1.800013706088066e-06,2.00001522898674e-06,3.192024305462833e-06
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C5_CAPSULE_TRUNCATED,1.00000761449337e-06,0.0,0.0,1.9000144675374031e-06,2.3850006982684127e-06,4.17398870922625e-06
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C6_WRONG_VALID_CAPSULE,1.3299984857439995e-05,0.0,0.0,2.1499989088624716e-05,0.0008627349336165934,0.0009543049673084165
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C7_STALE_CAPSULE,7.199996616691351e-06,0.0,0.0,8.399947546422482e-06,2.5245075812563234e-05,5.678295390680418e-05
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,2.700020559132099e-06,0.0,0.0,3.8000289350748062e-06,5.800026701763272e-06,6.637007463723421e-06
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M0_ADDITIVE_METADATA_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,5.400041118264198e-06,0.0,0.0,6.500049494206905e-06,8.975050877779714e-06,1.6357008134946214e-05
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,1.0349962394684553e-05,0.0,0.0,1.7600017599761486e-05,0.0008849649457260958,0.0026215039403177697
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,6.9999368861317635e-06,0.0,0.0,8.100061677396297e-06,9.485054761171341e-06,1.122096902690827e-05
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,1.0600022505968809e-05,0.0,0.0,2.080004196614027e-05,0.0007307599298655984,0.000979022069368511
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,1.0849966201931238e-05,0.0,0.0,1.9149971194565296e-05,0.0007649400271475308,0.0014772549783810967
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,7.650000043213367e-06,0.0,0.0,9.55001451075077e-06,0.0006467949366196989,0.0008072349603753528
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,6.299989763647318e-06,0.0,0.0,7.899943739175797e-06,1.8205022206529942e-05,0.000578765000682324
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C4_CAPSULE_ERASED,1.00000761449337e-06,0.0,0.0,2.200016751885414e-06,2.900004619732499e-06,1.5333030605688638e-05
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C5_CAPSULE_TRUNCATED,1.100008375942707e-06,0.0,0.0,2.300017513334751e-06,3.255024785175918e-06,3.888196428306378e-05
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C6_WRONG_VALID_CAPSULE,1.2249976862221956e-05,0.0,0.0,2.370000584051013e-05,0.0007743649941403417,0.001050791003508493
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C7_STALE_CAPSULE,7.700000423938036e-06,0.0,0.0,9.299954399466515e-06,1.2234976748004548e-05,3.120399196632196e-05
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,2.900022082030773e-06,0.0,0.0,4.399917088449001e-06,4.785018973052501e-06,8.086018497124293e-06
exact-capsule-contract-closure-dev-v1,E4_random_opaque_token_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,5.499983672052622e-06,0.0,0.0,6.600050255656242e-06,1.3054982991889107e-05,2.425895188935101e-05
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,1.1599971912801266e-05,0.0,0.0,2.0849984139204025e-05,0.0006521899951621888,0.0007158010522834955
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,6.700051017105579e-06,0.0,0.0,7.900060154497623e-06,9.70007386058569e-06,1.0773965623229742e-05
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,1.71000137925148e-05,0.0,0.00023865007096901536,0.0005631999811157584,0.000771740055643022,0.0009522640041541299
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,1.200009137392044e-05,0.0,0.0,2.2550055291503668e-05,0.0007041949604172257,0.0008444839844014495
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,8.000002708286047e-06,0.0,0.0,9.549956303089857e-06,0.0005904999736230819,0.0007325170119293028
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,8.100003469735384e-06,0.0,0.0,9.7999582067132e-06,0.0005738199630286545,0.0008195539843291043
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C4_CAPSULE_ERASED,9.00006853044033e-07,0.0,0.0,1.800013706088066e-06,1.999997766688466e-06,2.2850173991173495e-06
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C5_CAPSULE_TRUNCATED,1.00000761449337e-06,0.0,0.0,1.9000144675374031e-06,2.100015990436077e-06,2.7809478342533078e-06
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C6_WRONG_VALID_CAPSULE,1.0999967344105244e-05,0.0,0.0,1.610000617802143e-05,0.0007136899977922438,0.0008747880428563802
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C7_STALE_CAPSULE,6.9999368861317635e-06,0.0,0.0,8.150003850460052e-06,1.2139976024627683e-05,1.4664995251223435e-05
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,2.600019797682762e-06,0.0,0.0,3.600027412176132e-06,4.085031105205416e-06,4.807036602869627e-06
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M0_ADDITIVE_METADATA_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,5.200039595365524e-06,0.0,0.0,6.300047971308231e-06,8.599949069321156e-06,1.00030330941081e-05
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,1.160003012046218e-05,0.0,0.0,2.1549989469349384e-05,0.0006379200844094156,0.000791575991315767
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,7.3499977588653564e-06,0.0,0.0,8.5500068962574e-06,2.9500009259208992e-05,8.510794956237075e-05
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,1.1200027074664831e-05,0.0,0.0,2.0499981474131346e-05,0.0006821499904617666,0.0007772389985620973
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,1.3599987141788006e-05,0.0,0.0,3.880000440403819e-05,0.0007459699758328497,0.0008145250321831554
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,8.050003089010715e-06,0.0,0.0,9.850016795098782e-06,0.0005979800131171941,0.0009482210245914752
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,8.450064342468977e-06,0.0,0.0,1.0250078048557043e-05,0.0006331900483928619,0.0009587879630271337
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C4_CAPSULE_ERASED,8.00006091594696e-07,0.0,0.0,1.800013706088066e-06,2.085015876218676e-06,3.1440239399671524e-06
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C5_CAPSULE_TRUNCATED,1.00000761449337e-06,0.0,0.0,2.00001522898674e-06,2.385018160566687e-06,2.500019036233425e-06
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C6_WRONG_VALID_CAPSULE,9.25001222640276e-06,0.0,0.0,1.2599979527294636e-05,0.0005961099988780916,0.0008091429446358226
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C7_STALE_CAPSULE,6.7999353632330894e-06,0.0,0.0,7.899943739175797e-06,1.0570063022896647e-05,1.4034990454092608e-05
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,2.600019797682762e-06,0.0,0.0,3.700028173625469e-06,4.069932037964462e-06,4.410990513861179e-06
exact-capsule-contract-closure-dev-v1,E5_content_addressed_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,5.300040356814861e-06,0.0,0.0,6.400048732757568e-06,8.984952000901102e-06,0.00010222904616966779
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,0.11508114996831864,0.0,0.000270900025498122,0.11556219996418804,0.1373994499386754,1.5288476370426267
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,0.10779769998043776,0.0,0.0,0.10780295002041385,0.11237180493189954,0.14106176604982448
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,0.11518650001380593,0.0,0.00026020000223070383,0.11613219999708235,0.12012538495473563,0.12136276896577328
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,0.11492935003479943,0.0,0.0002676499425433576,0.11533320002490655,0.13586552998749538,0.15806295093963854
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,0.11452269996516407,0.0,0.0002639999729581177,0.11539929994614795,0.12250106999417766,0.1295096899557393
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,0.11622784996870905,0.0,0.0002594499965198338,0.11674199998378754,0.13428786491276695,0.15902933202101843
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C4_CAPSULE_ERASED,0.10844700003508478,0.0,0.0,0.10845204995712265,0.11277204999350943,0.1169046109530609
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C5_CAPSULE_TRUNCATED,0.10693749994970858,0.0,0.0,0.10694339999463409,0.1106351250433363,0.11113615800160914
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C6_WRONG_VALID_CAPSULE,0.1152521000476554,0.0,0.0002689500106498599,0.11585534998448566,0.1382119900372345,0.14976825897232623
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C7_STALE_CAPSULE,0.10887489997548983,0.0,0.0,0.10887960001127794,0.11837971500353887,0.1341410950699355
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,0.11436705000232905,0.0,0.00026809994596987963,0.1147536999778822,0.12175699007930232,0.14214371703099457
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M0_ADDITIVE_METADATA_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,0.11494405003031716,0.0,0.0002708500251173973,0.11570970003958791,0.1398689750523772,0.1628350460086949
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,0.113848099950701,0.0,0.0002701000194065273,0.11458829999901354,0.14951242999522943,0.1618397509958595
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,0.10756049997871742,0.0,0.0,0.10756560001755133,0.11513847997412086,0.12372353498823938
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,0.11415224999655038,0.0,0.0002741499920375645,0.11512129998300225,0.12070763001102024,0.13001640899921765
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,0.11421155004063621,0.0,0.000255049963016063,0.11491865001153201,0.13132270496571433,0.17099257001304066
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,0.11403634998714551,0.0,0.00025269994512200356,0.11432684998726472,0.13251980997738427,0.148394080044236
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,0.11411000008229166,0.0,0.00026160001289099455,0.11465050000697374,0.12342558500240557,0.14145295100985092
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C4_CAPSULE_ERASED,0.10672139999223873,0.0,0.0,0.10672625002916902,0.11015907499240711,0.1280455019301734
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C5_CAPSULE_TRUNCATED,0.10647474997676909,0.0,0.0,0.10647995001636446,0.11169851994491183,0.11225678793736733
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C6_WRONG_VALID_CAPSULE,0.11403985001379624,0.0,0.000257450039498508,0.11480230005690828,0.12490390000166371,0.12896963403443806
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C7_STALE_CAPSULE,0.1063416000106372,0.0,0.0,0.10634709999430925,0.11179499003337695,0.13842820896999902
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,0.11338260001502931,0.0,0.00027190003311261535,0.11399210005765781,0.1318866399815306,0.15020645107259037
exact-capsule-contract-closure-dev-v1,E6_ecc_protected_exact_capsule,M1_FIXED_TOTAL_RECORD_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,0.11285480001242831,0.0,0.00026970007456839085,0.11355874995933846,0.12632073999848217,0.14447849196847523
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,2.080004196614027e-05,0.0,0.00025895005092024803,0.0006193500594235957,0.010709590057376771,0.011363874996313824
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,0.0011647999635897577,0.001151149976067245,0.000268499949015677,0.010364499990828335,0.011608814989449453,0.012303045042790471
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,0.0011885499698109925,0.0011530999327078462,0.0,0.010106250003445894,0.011058814957505093,0.011619872008450329
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,3.024999750778079e-05,0.0,0.0003291000030003488,0.000838699983432889,0.01552597004920244,0.0159893230732996
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,0.0011540999985300004,0.0011336999596096575,0.00024179997853934765,0.010085050016641617,0.011177360004512592,0.01147635700763203
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,0.0011609999928623438,0.0011364000383764505,0.00024310004664584994,0.010157200042158365,0.011363930004881694,0.011973533938871695
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C4_CAPSULE_ERASED,0.001150700030848384,0.0011467000003904104,0.00021490000654011965,0.010081850050482899,0.01131260007387027,0.011688121028710155
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C5_CAPSULE_TRUNCATED,0.0011552999494597316,0.0011507999734021723,0.00026314996648579836,0.01029130001552403,0.011430619994644075,0.011795810946496205
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C6_WRONG_VALID_CAPSULE,3.265001578256488e-05,0.0,0.0002595000551082194,0.0006457999697886407,0.011030344991013408,0.011465805944753809
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C7_STALE_CAPSULE,0.0011823999811895192,0.0011445499840192497,0.0,0.010217549977824092,0.011135915009072048,0.011972460059914737
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,0.0011649999651126564,0.0011580000282265246,0.0002597499988041818,0.010346549970563501,0.0111072750587482,0.011819472988136109
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M0_ADDITIVE_METADATA_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,0.0011775500024668872,0.0011474000057205558,0.000256099971011281,0.010361800028476864,0.011742909927852452,0.012552991051925345
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,1.9799976143985987e-05,0.0,0.000255349965300411,0.0006152499699965119,0.011192494991701095,0.011526576966280119
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,0.0011579999700188637,0.0011506000300869346,0.000265450042206794,0.010327149997465312,0.011449499987065792,0.012142203976400196
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,0.0011728000245057046,0.0011343500227667391,0.0,0.010029450000729412,0.011100225074915215,0.011631327919894827
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,2.6899971999228e-05,0.0,0.00025130005087703466,0.000603599997702986,0.011161770031321792,0.011811467988882213
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,0.0011562499566935003,0.0011278500314801931,0.0002551500219851732,0.0102727499906905,0.012182620010571552,0.013154656989499927
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,0.0011394500616006553,0.001124400005210191,0.0002552999649196863,0.010161849961150438,0.01132974000647664,0.011529574989108369
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C4_CAPSULE_ERASED,0.001137850049417466,0.0011337000178173184,0.00025489996187388897,0.010461799975018948,0.011461115028942004,0.011743248995626345
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C5_CAPSULE_TRUNCATED,0.0011376499896869063,0.0011336500174365938,0.00024180003674700856,0.010294149979017675,0.01177485001971945,0.012222185977734624
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C6_WRONG_VALID_CAPSULE,2.729997504502535e-05,0.0,0.000255499966442585,0.0005985500174574554,0.0106432500469964,0.011103834009263663
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C7_STALE_CAPSULE,0.0011785999522544444,0.0011396000627428293,0.0,0.010355949983932078,0.011599310050951316,0.012019377015531062
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C8_MALFORMED_VERSION_NAMESPACE,0.0011478500091470778,0.0011388999409973621,0.0002550000208429992,0.010221150063443929,0.011651289951987564,0.01175300101749599
exact-capsule-contract-closure-dev-v1,E7_exact_capsule_plus_semantic_fallback,M1_FIXED_TOTAL_RECORD_BUDGET,C9_INTEGRITY_TAG_CORRUPTED,0.0011718999594449997,0.0011454999912530184,0.00026380002964287996,0.010283650015480816,0.010964470019098371,0.011549583972664545
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C0_SEMANTIC_CLEAN_CAPSULE_CLEAN,2.765003591775894e-05,0.0,0.00025824998738244176,0.0006170500419102609,0.014549170073587449,0.015140310996212065
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C10_VALID_CAPSULE_REFERENCED_TRACE_UNCOMMITTED,0.004800349997822195,0.004779999959282577,0.0002670500543899834,0.014035649946890771,0.015152389986906198,0.01617766203242354
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C11_VALID_CAPSULE_REFERENCED_TRACE_MISSING,0.004882100038230419,0.004844650044105947,0.0,0.013796999992337078,0.01558044499834068,0.016247355068335308
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C1_SEMANTIC_NOISY_CAPSULE_CLEAN,2.6450026780366898e-05,0.0,0.0002567499759607017,0.0006094499840401113,0.01446520501631312,0.014641948995413259
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C2_SEMANTIC_CLEAN_CAPSULE_NOISY,0.004680449957959354,0.004662149993237108,0.0002513499348424375,0.013978600036352873,0.015454275056254118,0.026791380029171634
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C3_SEMANTIC_NOISY_CAPSULE_NOISY,0.004840199952013791,0.004798849986400455,0.00025669997557997704,0.013835799996741116,0.01491817498463206,0.015521249000448732
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C4_CAPSULE_ERASED,1.00000761449337e-06,0.0,0.0,2.200016751885414e-06,3.769929753616451e-06,9.160953341051923e-06
exact-capsule-contract-closure-dev-v1,E8_fingerprint_fallback_diagnostic,M0_ADDITIVE_METADATA_BUDGET,C5_CAPSULE_TRUNCATED,0.004932800016831607,0.004927500034682453,0.00026015000184997916,0.014014550019055605,0.015070029982598498,0.01597663100110367
