schema_version,task_class,point_id,substrate,config_id,task_generation_time_sec,representation_materialization_time_sec,decoder_initialization_time_sec,decode_time_sec,end_to_end_time_sec,observation_bytes,codebook_bytes,decoder_state_bytes,peak_ram_bytes,peak_vram_bytes
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,2.8620999998452135e-05,0.0033659750000012423,0.04194773800000107,0.03447001400000005,0.07981234800000081,1024,31200,3072,1091084288,8936448
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,2.8421000003220342e-05,0.0010345419999993055,0.03607209600000161,0.03798652000000047,0.0751215790000046,1024,31200,3072,1091084288,8971264
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,4.6635000000350146e-05,0.002585712000001905,0.0328527059999999,0.032902974999998946,0.0683880280000011,1024,31200,3072,1091084288,9006080
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,3.8528000001036844e-05,0.0010673799999985079,0.04358105799999734,0.034937165999998854,0.07962413199999574,1024,31200,3072,1091084288,9040896
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,3.3424999998032945e-05,0.0011081960000005608,0.03979261099999931,0.032225654000001214,0.07315988599999912,1024,31200,3072,1091084288,8692736
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,2.962099999948009e-05,0.0012327559999967264,0.040617382999997176,0.03261786099999853,0.07449762099999191,1024,31200,3072,1091084288,8727552
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,9.496999999925038e-05,0.0011855179999997745,0.04313141599999781,0.019945147000001384,0.06435705099999822,1024,31200,3072,1091084288,8762368
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d256_f3_b4_m10,3.442599999914364e-05,0.001129017000000232,0.03509694799999963,0.046147356999998834,0.08240774799999784,1024,31200,3072,1091084288,8797184
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,0.00020354899999830423,0.0014293179999995687,0.042404787999998916,0.03507961200000054,0.07911726699999733,2048,61920,6144,1091084288,8896512
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,5.183800000096994e-05,0.0024846820000021808,0.03195030199999849,0.019694561000001443,0.05418138300000308,2048,61920,6144,1091084288,8965120
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,3.1422999999364265e-05,0.0012112010000002726,0.03228692500000108,0.020494384999999227,0.05402393399999994,2048,61920,6144,1091084288,9033728
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,3.10219999981598e-05,0.0011414000000016244,0.03356370700000255,0.027717254000002356,0.06245338300000469,2048,61920,6144,1091084288,9102336
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,3.052199999942218e-05,0.005115785000000983,0.04390355299999982,0.037408389999999514,0.08645824999999974,2048,61920,6144,1091084288,9170944
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,2.972200000073144e-05,0.0012003749999998092,0.048817772000003146,0.033778682999997756,0.08382655200000144,2048,61920,6144,1091084288,9239552
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,2.9820999998264597e-05,0.001197166000000749,0.03621764200000044,0.024940230000002117,0.06238485900000157,2048,61920,6144,1091084288,9308160
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,2.8720999999620744e-05,0.004984315999998046,0.042571508000001756,0.04209135800000041,0.08967590299999983,2048,61920,6144,1091084288,9376768
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,2.8620999998452135e-05,0.0023818979999994383,0.037359853000001664,0.024288998999999478,0.06405937099999903,2048,61920,6144,1091084288,9445376
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,2.8421000003220342e-05,0.0012545400000014695,0.03890264200000004,0.026290588999998477,0.06647619200000321,2048,61920,6144,1091084288,9513984
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,4.6635000000350146e-05,0.0015180620000023737,0.03717964699999854,0.046098903000000746,0.08484324700000201,2048,61920,6144,1091084288,9582592
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,3.8528000001036844e-05,0.0012083129999993503,0.03994773599999846,0.027886765999998175,0.06908134299999702,2048,61920,6144,1091084288,9651200
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,3.3424999998032945e-05,0.0012754970000017352,0.03982830900000067,0.02417188000000081,0.06530911100000125,2048,61920,6144,1091084288,9719808
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,2.962099999948009e-05,0.0012468190000021195,0.036177800000000815,0.023055216999999573,0.06050945700000199,2048,61920,6144,1091084288,9788416
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,9.496999999925038e-05,0.0016051009999991095,0.04649107800000252,0.02596038399999756,0.07415153299999844,2048,61920,6144,1091084288,9857024
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d512_f3_b4_m10,3.442599999914364e-05,0.002851719999998892,0.03656726800000243,0.02746330500000127,0.06691671900000173,2048,61920,6144,1091084288,9925632
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,0.00020354899999830423,0.0013829919999999163,0.0375342190000012,0.029648497000000162,0.06876925699999958,4096,123360,12288,1091084288,8954880
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,5.183800000096994e-05,0.0012604190000011783,0.037721437000001856,0.031130887999999857,0.07016458200000386,4096,123360,12288,1091084288,9091072
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,3.1422999999364265e-05,0.0019138400000002775,0.03900635499999794,0.028853569000002466,0.06980518700000005,4096,123360,12288,1091084288,9227264
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,3.10219999981598e-05,0.0012435110000019733,0.03925047499999934,0.02655453999999935,0.06707954799999882,4096,123360,12288,1091084288,9363456
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,3.052199999942218e-05,0.00273584299999996,0.03812562300000266,0.038257988000001575,0.07914997600000362,4096,123360,12288,1091084288,9499648
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,2.972200000073144e-05,0.0013452610000008747,0.047935341000002296,0.03868489699999955,0.08799522100000345,4096,123360,12288,1091084288,9635840
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,2.9820999998264597e-05,0.002940743999999995,0.037608268999999694,0.03114253900000108,0.07172137299999903,4096,123360,12288,1091084288,9772032
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,2.8720999999620744e-05,0.001229427999998478,0.03778553299999743,0.04180295900000175,0.08084664099999728,4096,123360,12288,1091084288,9908224
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,2.8620999998452135e-05,0.0012210249999995426,0.037221590999998,0.036433252000001914,0.07490448899999791,4096,123360,12288,1091084288,10044416
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,2.8421000003220342e-05,0.002996788000000805,0.03594834400000124,0.02482816599999893,0.0638017190000042,4096,123360,12288,1091084288,10180608
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,4.6635000000350146e-05,0.001208918999999753,0.037203883000000104,0.026433557000000718,0.06489299400000093,4096,123360,12288,1091084288,10316800
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,3.8528000001036844e-05,0.001326470000002189,0.05230176999999969,0.025372199999999623,0.07903896800000254,4096,123360,12288,1091084288,10452992
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,3.3424999998032945e-05,0.00177076099999951,0.03813128200000193,0.0577667169999998,0.09770218499999928,4096,123360,12288,1091084288,10589184
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,2.962099999948009e-05,0.001459127000000393,0.03567412599999997,0.025886920999997898,0.06304979499999774,4096,123360,12288,1091084288,10725376
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,9.496999999925038e-05,0.0022108500000008746,0.037495508999999316,0.023763520999999344,0.06356484999999878,4096,123360,12288,1091084288,10861568
level3-1-native-envelope-dev-v1,U1,u1_f3_m10,BCF,bcf_d1024_f3_b4_m10,3.442599999914364e-05,0.0012126220000006072,0.03973860600000023,0.025092200999999648,0.06607785499999963,4096,123360,12288,1091084288,10997760
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,4.353199999940216e-05,0.00223206100000084,0.00024330400000138752,0.016999317999999874,0.019518215000001504,1024,67584,3336,1091084288,11152384
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.88290000010727e-05,0.007563855999997315,0.0002395030000030829,0.01972489099999919,0.02756707900000066,1024,67584,3336,1091084288,11152384
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.812799999991512e-05,0.005341998999998765,0.0002549089999988041,0.01742970300000124,0.023064738999998724,1024,67584,3336,1091084288,11152384
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.802799999874651e-05,0.0032085819999991827,0.0002728169999990371,0.019139238999997588,0.022658665999994554,1024,67584,3336,1091084288,11152384
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,4.423300000055974e-05,0.001282052000000533,0.00040767499999816437,0.01768761399999974,0.019421573999998998,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.862799999865274e-05,0.0021914440000010416,0.0002587110000007442,0.01838861499999922,0.02087739799999966,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.792800000113061e-05,0.002351613000001862,0.00029662799999741196,0.020818861000002187,0.02350503000000259,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,9.226699999942412e-05,0.002147925000002715,0.0002366020000010849,0.01759257200000164,0.020069366000004862,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,5.4940999998365214e-05,0.005331393999998824,0.00026481399999767063,0.0164945000000003,0.02214564899999516,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.992999999979929e-05,0.00303700799999973,0.00025881199999844284,0.017490228999999857,0.02082597899999783,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,4.142999999956487e-05,0.007674804000000535,0.0002638140000001954,0.017154784999998896,0.02513483299999919,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,4.043000000208963e-05,0.003304721999999316,0.0002553100000000086,0.016476792999998935,0.02007725500000035,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,4.1230000000780365e-05,0.00311134000000024,0.0002484070000008387,0.011581984999999406,0.014982962000001265,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,4.1230000000780365e-05,0.002184939999999358,0.00025711099999981,0.016740706000000216,0.019223987000000164,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.8227999997531015e-05,0.010610747000001197,0.00030151300000014203,0.018503169999998903,0.029453657999997773,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d256,3.992899999971655e-05,0.002346284000001475,0.00029371099999764283,0.019630295000002462,0.022310219000001297,1024,67584,3336,1091084288,8801280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,4.353199999940216e-05,0.0035185249999969415,0.0005309999999987269,0.012032732999998075,0.016125789999993145,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.88290000010727e-05,0.0021048930000020505,0.00024379099999904952,0.006799060999998829,0.009186574000001002,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.812799999991512e-05,0.007075264999997444,0.00026890099999832273,0.02702027800000195,0.03440257199999763,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.802799999874651e-05,0.0014102310000012608,0.00036333699999957503,0.01897084599999843,0.020782441999998014,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,4.423300000055974e-05,0.0013837209999998379,0.00036103599999748326,0.016809031999997615,0.018598021999995495,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.862799999865274e-05,0.010831980999999047,0.0003424289999998109,0.017302918000002165,0.028515955999999676,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.792800000113061e-05,0.0031625909999988266,0.0006079290000009507,0.008525910999999553,0.012334359000000461,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,9.226699999942412e-05,0.0051688470000001985,0.0002500940000018659,0.018901419999998836,0.024412628000000325,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,5.4940999998365214e-05,0.005028893999998729,0.0003913469999972108,0.025268318000001955,0.03074349999999626,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.992999999979929e-05,0.003744810000000598,0.0002789049999982751,0.022605914999999754,0.026669559999998427,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,4.142999999956487e-05,0.001613507999998376,0.0003776420000001224,0.02735070199999967,0.029383281999997735,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,4.043000000208963e-05,0.002375894000000045,0.0003354259999994724,0.009518885999998616,0.012270636000000223,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,4.1230000000780365e-05,0.0022797580000002426,0.0002824070000002621,0.02001954099999992,0.022622936000001204,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,4.1230000000780365e-05,0.005172947999998456,0.00025989799999948104,0.030945056000000193,0.03641913199999891,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.8227999997531015e-05,0.0024275139999971884,0.0002649000000012336,0.011535544999997427,0.01426618699999338,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d512,3.992899999971655e-05,0.0022514480000026538,0.00024589199999880407,0.0170449210000001,0.019582190000001276,2048,135168,6408,1091084288,9078784
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,4.353199999940216e-05,0.0023820980000017755,0.0003022139999977469,0.013303611000001325,0.01603145500000025,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.88290000010727e-05,0.004671260000002064,0.0002584969999972486,0.00504450000000034,0.010013086000000726,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.812799999991512e-05,0.004910349999999397,0.00029080999999919754,0.0033690690000014456,0.008608356999999955,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.802799999874651e-05,0.005864408999997295,0.0006426419999989719,0.012382664000000432,0.018927742999995445,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,4.423300000055974e-05,0.002725726000001316,0.0002889090000017802,0.00477349799999871,0.007832366000002366,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.862799999865274e-05,0.003817236999999807,0.00024999400000069727,0.01844954899999962,0.022555407999998778,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.792800000113061e-05,0.002457824999996916,0.0003489309999977763,0.017401654999996907,0.02024633899999273,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,9.226699999942412e-05,0.004403559000000001,0.0003025140000012527,0.006131809999999405,0.010930150000000083,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,5.4940999998365214e-05,0.0024909379999975556,0.00027760499999729404,0.016006329999999735,0.01882981399999295,4096,270336,12552,1091215360,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.992999999979929e-05,0.0025009420000010607,0.00025719699999982026,0.0075093280000011475,0.010307397000001828,4096,270336,12552,1091346432,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,4.142999999956487e-05,0.0033203509999992775,0.00025979799999831243,0.009554799000000003,0.013176377999997158,4096,270336,12552,1091346432,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,4.043000000208963e-05,0.0023908000000005813,0.000278604999998322,0.019995130999998167,0.02270496599999916,4096,270336,12552,1091346432,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,4.1230000000780365e-05,0.006550568000001533,0.0005916229999982647,0.008640554999999495,0.015823976000000073,4096,270336,12552,1091346432,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,4.1230000000780365e-05,0.002394502000001353,0.000247093000002252,0.012476099000000573,0.015158924000004959,4096,270336,12552,1091346432,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.8227999997531015e-05,0.004523504000001566,0.0002560970000011764,0.016393275000002205,0.02121110400000248,4096,270336,12552,1091346432,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,MAP,map_d1024,3.992899999971655e-05,0.002852573999998498,0.0006648499999997171,0.007621271000001428,0.01117862399999936,4096,270336,12552,1091346432,9633792
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,4.353199999940216e-05,0.0012427680000008934,0.07329530800000228,0.0471548619999993,0.12173647000000187,1024,68640,3072,1091346432,8651776
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.88290000010727e-05,0.0020630769999989695,0.07916772000000094,0.17393627899999942,0.2552059050000004,1024,68640,3072,1091346432,8724992
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.812799999991512e-05,0.0012998290000005852,0.08233473900000021,0.20697021899999868,0.2906429149999994,1024,68640,3072,1091346432,8797696
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.802799999874651e-05,0.002548340000000593,0.08014171499999989,0.04154559399999869,0.12427367699999792,1024,68640,3072,1091346432,8869888
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,4.423300000055974e-05,0.002300957999999298,0.06660025200000064,0.04849108299999827,0.11743652599999876,1024,68640,3072,1091346432,8942592
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.862799999865274e-05,0.002556543000000744,0.06737020499999957,0.25269859100000147,0.32266396700000044,1024,68640,3072,1091346432,9015808
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.792800000113061e-05,0.0031895199999993906,0.06982873900000186,0.1655026339999992,0.2385588210000016,1024,68640,3072,1091346432,9088512
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,9.226699999942412e-05,0.0012398570000016207,0.09114098699999928,0.07678174499999812,0.16925485599999845,1024,68640,3072,1091346432,9160704
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,5.4940999998365214e-05,0.005140383000000526,0.08517956700000084,0.059607590999998905,0.14998248199999864,1024,68640,3072,1091346432,9233408
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.992999999979929e-05,0.001182040999999856,0.08568531299999904,0.05597784499999747,0.14288512899999617,1024,68640,3072,1091346432,9306112
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,4.142999999956487e-05,0.0011944449999994333,0.07435864700000039,0.06110532399999968,0.13669984599999907,1024,68640,3072,1091346432,9378816
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,4.043000000208963e-05,0.0013990029999995102,0.0752358990000026,0.12148843900000017,0.19816377100000437,1024,68640,3072,1091346432,9452032
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,4.1230000000780365e-05,0.0017275360000006401,0.0844867090000001,0.06005815700000028,0.1463136320000018,1024,68640,3072,1091346432,9524224
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,4.1230000000780365e-05,0.0013090310000016814,0.07430115200000031,0.08626127000000139,0.16191268300000417,1024,68640,3072,1091346432,9596928
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.8227999997531015e-05,0.0011959019999991938,0.08140174400000078,0.18587581099999895,0.26851168499999645,1024,68640,3072,1091346432,9670144
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d256_f3_b4_m22,3.992899999971655e-05,0.001930588000000455,0.07986325599999944,0.07022572300000007,0.15205949599999968,1024,68640,3072,1091346432,9742336
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,4.353199999940216e-05,0.0012784229999986962,0.07800438700000001,0.0681600020000026,0.1474863440000007,2048,136224,6144,1091346432,9940992
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.88290000010727e-05,0.0013391379999987407,0.08181354699999943,0.03601648999999796,0.1192080039999972,2048,136224,6144,1091346432,8921088
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.812799999991512e-05,0.003905561999999918,0.09640359900000206,0.14661487799999762,0.2469621669999995,2048,136224,6144,1091346432,9064960
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.802799999874651e-05,0.0012426739999966685,0.10875121599999815,0.04764642199999969,0.15767833999999326,2048,136224,6144,1091346432,9207808
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,4.423300000055974e-05,0.005542423000001406,0.11380903300000256,0.061614806000001465,0.181010495000006,2048,136224,6144,1091346432,9351168
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.862799999865274e-05,0.0041294000000036135,0.09146288300000549,0.04498891899999791,0.14061983000000566,2048,136224,6144,1091346432,9494528
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.792800000113061e-05,0.0012093350000057512,0.08760167699999499,0.09177098499999659,0.18061992499999846,2048,136224,6144,1091346432,9638400
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,9.226699999942412e-05,0.0012163360000059242,0.08170163399999808,0.03485794100000561,0.11786817800000904,2048,136224,6144,1091346432,9781248
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,5.4940999998365214e-05,0.0011975990000010484,0.07839773000000605,0.04862418100000099,0.12827445100000645,2048,136224,6144,1091346432,9924608
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.992999999979929e-05,0.0011937990000063792,0.07765490599999936,0.0423684410000007,0.12125707600000624,2048,136224,6144,1091346432,10067968
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,4.142999999956487e-05,0.0033703600000052347,0.08146453899999528,0.03498741399999972,0.1198637429999998,2048,136224,6144,1091346432,10211328
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,4.043000000208963e-05,0.0035249860000021727,0.09200179100000128,0.05958450300000351,0.15515171000000905,2048,136224,6144,1091346432,10354688
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,4.1230000000780365e-05,0.0012481080000057432,0.07386157599999876,0.03558711499999845,0.11073802900000373,2048,136224,6144,1091346432,10498048
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,4.1230000000780365e-05,0.0012287039999989702,0.06899306700000096,0.03208843299999842,0.10235143399999913,2048,136224,6144,1091346432,10641408
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.8227999997531015e-05,0.0012561090000033914,0.07001143600000148,0.05443614699999699,0.1257419199999994,2048,136224,6144,1091346432,10785280
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d512_f3_b4_m22,3.992899999971655e-05,0.0013156179999995743,0.08130381300000522,0.03297257999999914,0.11563194000000365,2048,136224,6144,1091346432,10928128
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d1024_f3_b4_m22,4.353199999940216e-05,0.0015126150000028815,0.07274623500000388,0.03418715600000155,0.10848953800000771,4096,271392,12288,1091346432,11323392
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d1024_f3_b4_m22,3.88290000010727e-05,0.002693983000000344,0.08026930199999782,0.04913487900000035,0.1321369929999996,4096,271392,12288,1091346432,11608064
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d1024_f3_b4_m22,3.812799999991512e-05,0.0017764530000050627,0.08236840000000001,0.04363289799999848,0.12781587900000346,4096,271392,12288,1091346432,11892736
level3-1-native-envelope-dev-v1,U1,u1_f3_m22,BCF,bcf_d1024_f3_b4_m22,3.802799999874651e-05,0.0012253740000005564,0.07699803700000274,0.03816582099999977,0.11642726000000181,4096,271392,12288,1091346432,12177408
